cont_id,recency,frequency,monetary value,R_Quartile,F_Quartile,M_Quartile,RFMClass,Total Score,Segment
100001478,4427.0,1,7080.0,1,1,2,112,4,Champions
100001479,4424.0,2,6869.23,1,2,2,122,5,Loyal
100001480,4423.0,1,4851.66,1,1,2,112,4,Champions
100001488,4419.0,4,8080.8,1,3,3,133,7,Promising
100001489,4419.0,1,9465.0,1,1,3,113,5,Loyal
100001492,2359.0,2,448.8,2,2,1,221,5,Loyal
100001494,4414.0,1,10648.15,1,1,3,113,5,Loyal
100001497,4413.0,2,3550.38,1,2,2,122,5,Loyal
100001499,4406.0,1,2601.0,1,1,1,111,3,Can't Loose Them
100001501,4411.0,1,168.0,1,1,1,111,3,Can't Loose Them
100001502,4410.0,1,1264.13,1,1,1,111,3,Can't Loose Them
100001503,3934.0,8,40246.91,1,4,4,144,9,Require Activation
100001504,4067.0,4,1308.75,1,3,1,131,5,Loyal
100001507,4315.0,6,6614.65,1,4,2,142,7,Promising
100001521,4403.0,4,28911.56,1,3,4,134,8,Needs Attention
100001523,4402.0,1,3800.0,1,1,2,112,4,Champions
100001524,4402.0,3,10363.4,1,3,3,133,7,Promising
100001536,2426.0,6,16601.46,1,4,4,144,9,Require Activation
100001537,5.0,10,37010.0,4,4,4,444,12,Require Activation
100001546,4396.0,1,8540.0,1,1,3,113,5,Loyal
100001575,4387.0,1,2998.85,1,1,1,111,3,Can't Loose Them
100001577,4387.0,2,15601.59,1,2,3,123,6,Potential
100001580,4386.0,1,7763.53,1,1,3,113,5,Loyal
100001584,4385.0,1,1610.0,1,1,1,111,3,Can't Loose Them
100001595,4384.0,1,5140.0,1,1,2,112,4,Champions
100001596,4376.0,1,0.0,1,1,1,111,3,Can't Loose Them
100001714,4316.0,1,2114.88,1,1,1,111,3,Can't Loose Them
100001792,4382.0,3,10409.61,1,3,3,133,7,Promising
100001793,4382.0,1,0.0,1,1,1,111,3,Can't Loose Them
100001794,4042.0,3,4064.92,1,3,2,132,6,Potential
100001796,4312.0,1,1440.75,1,1,1,111,3,Can't Loose Them
100001799,4373.0,2,10274.98,1,2,3,123,6,Potential
100001801,4370.0,1,1084.25,1,1,1,111,3,Can't Loose Them
100001804,4376.0,1,6838.8,1,1,2,112,4,Champions
100001809,4373.0,1,432.0,1,1,1,111,3,Can't Loose Them
100001813,4370.0,2,16290.0,1,2,4,124,7,Promising
100001820,4353.0,5,19115.67,1,3,4,134,8,Needs Attention
100001825,1881.0,1,1404.0,2,1,1,211,4,Champions
100001828,4365.0,1,0.0,1,1,1,111,3,Can't Loose Them
100001834,4365.0,1,10335.09,1,1,3,113,5,Loyal
100001835,4361.0,3,14947.029999999999,1,3,3,133,7,Promising
100001837,4359.0,1,2353.5,1,1,1,111,3,Can't Loose Them
100001838,4359.0,1,6963.31,1,1,2,112,4,Champions
100001841,4358.0,1,0.0,1,1,1,111,3,Can't Loose Them
100001842,4323.0,4,27870.879999999997,1,3,4,134,8,Needs Attention
100001844,1673.0,1,0.0,2,1,1,211,4,Champions
100001845,4193.0,1,362.0,1,1,1,111,3,Can't Loose Them
100001847,4357.0,1,3478.56,1,1,2,112,4,Champions
100001848,4357.0,2,8655.0,1,2,3,123,6,Potential
100001849,4299.0,1,11484.0,1,1,3,113,5,Loyal
100001852,4356.0,1,2300.0,1,1,1,111,3,Can't Loose Them
100001854,4355.0,1,6401.25,1,1,2,112,4,Champions
100001856,3780.0,7,8086.030000000001,1,4,3,143,8,Needs Attention
100001857,4351.0,1,2675.26,1,1,1,111,3,Can't Loose Them
100001859,4351.0,3,10753.91,1,3,3,133,7,Promising
100001864,4349.0,1,2673.02,1,1,1,111,3,Can't Loose Them
100001868,4347.0,1,5616.0,1,1,2,112,4,Champions
100001870,4346.0,3,10961.2,1,3,3,133,7,Promising
100001879,4340.0,1,1345.5,1,1,1,111,3,Can't Loose Them
100001882,4336.0,2,11965.4,1,2,3,123,6,Potential
100001883,4184.0,3,7273.9,1,3,2,132,6,Potential
100001884,4335.0,1,0.0,1,1,1,111,3,Can't Loose Them
100001892,4333.0,1,0.0,1,1,1,111,3,Can't Loose Them
100001894,4332.0,2,8450.7,1,2,3,123,6,Potential
100001900,4328.0,1,1007.0,1,1,1,111,3,Can't Loose Them
100001901,4312.0,1,0.0,1,1,1,111,3,Can't Loose Them
100001902,4327.0,3,6108.0,1,3,2,132,6,Potential
100001904,1248.0,4,3061.2,3,3,1,331,7,Promising
100001905,4326.0,1,12249.36,1,1,3,113,5,Loyal
100001907,4326.0,1,22259.0,1,1,4,114,6,Potential
100001912,4323.0,1,4139.5,1,1,2,112,4,Champions
100001913,4323.0,2,8465.0,1,2,3,123,6,Potential
100001914,4322.0,1,4077.51,1,1,2,112,4,Champions
100001919,4318.0,1,3242.79,1,1,2,112,4,Champions
100001921,4261.0,4,5384.91,1,3,2,132,6,Potential
100001922,4319.0,2,10161.0,1,2,3,123,6,Potential
100001925,4199.0,1,2141.1,1,1,1,111,3,Can't Loose Them
100001930,2609.0,2,3717.31,1,2,2,122,5,Loyal
100001931,4316.0,1,5763.75,1,1,2,112,4,Champions
100001932,4315.0,1,2146.25,1,1,1,111,3,Can't Loose Them
100001934,4314.0,1,0.0,1,1,1,111,3,Can't Loose Them
100001936,4314.0,1,2676.0,1,1,1,111,3,Can't Loose Them
100001941,4312.0,1,0.0,1,1,1,111,3,Can't Loose Them
100001942,4312.0,3,4212.14,1,3,2,132,6,Potential
100001944,4310.0,1,6485.0,1,1,2,112,4,Champions
100001952,4307.0,1,5848.91,1,1,2,112,4,Champions
100001953,4306.0,2,2380.5,1,2,1,121,4,Champions
100001955,4305.0,1,2345.18,1,1,1,111,3,Can't Loose Them
100001957,4302.0,4,27981.41,1,3,4,134,8,Needs Attention
100001958,3979.0,1,2847.2,1,1,1,111,3,Can't Loose Them
100001960,4258.0,2,12235.0,1,2,3,123,6,Potential
100001961,4279.0,2,0.0,1,2,1,121,4,Champions
100001963,4297.0,1,7677.17,1,1,3,113,5,Loyal
100001964,4297.0,1,1399.77,1,1,1,111,3,Can't Loose Them
100001967,4293.0,1,3978.0,1,1,2,112,4,Champions
100001969,4292.0,1,2010.0,1,1,1,111,3,Can't Loose Them
100001971,845.0,2,13588.0,3,2,3,323,8,Needs Attention
100001972,4065.0,4,9624.49,1,3,3,133,7,Promising
100001974,4287.0,1,0.0,1,1,1,111,3,Can't Loose Them
100001975,4147.0,1,6078.08,1,1,2,112,4,Champions
100001982,4284.0,1,2138.45,1,1,1,111,3,Can't Loose Them
100001985,4284.0,2,4321.17,1,2,2,122,5,Loyal
100001987,4229.0,1,2756.0,1,1,1,111,3,Can't Loose Them
100001988,4260.0,1,3960.0,1,1,2,112,4,Champions
100001990,4280.0,1,1449.0,1,1,1,111,3,Can't Loose Them
100001993,4279.0,1,5944.42,1,1,2,112,4,Champions
100001994,4272.0,1,9656.0,1,1,3,113,5,Loyal
100001995,4173.0,1,3469.5,1,1,2,112,4,Champions
100001996,4217.0,1,11999.54,1,1,3,113,5,Loyal
100002002,4251.0,1,5480.97,1,1,2,112,4,Champions
100002005,143.0,3,14676.5,4,3,3,433,10,Require Activation
100002007,4263.0,1,3510.0,1,1,2,112,4,Champions
100002012,4263.0,1,5858.05,1,1,2,112,4,Champions
100002013,4264.0,2,8935.0,1,2,3,123,6,Potential
100002015,4263.0,1,1850.0,1,1,1,111,3,Can't Loose Them
100002016,4208.0,5,30304.5,1,3,4,134,8,Needs Attention
100002019,3835.0,1,2523.0,1,1,1,111,3,Can't Loose Them
100002024,3438.0,3,28753.87,1,3,4,134,8,Needs Attention
100002025,3635.0,2,20625.47,1,2,4,124,7,Promising
100002026,4257.0,1,7395.09,1,1,3,113,5,Loyal
100002027,4257.0,1,17576.68,1,1,4,114,6,Potential
100002028,667.0,6,20992.35,3,4,4,344,11,Require Activation
100002029,4253.0,1,2496.0,1,1,1,111,3,Can't Loose Them
100002030,4256.0,2,2011.5,1,2,1,121,4,Champions
100002031,4255.0,2,4481.79,1,2,2,122,5,Loyal
100002032,4254.0,1,6950.18,1,1,2,112,4,Champions
100002033,1660.0,2,6889.2,2,2,2,222,6,Potential
100002034,4253.0,2,8900.0,1,2,3,123,6,Potential
100002042,4250.0,1,357.2,1,1,1,111,3,Can't Loose Them
100002043,4249.0,3,11286.3,1,3,3,133,7,Promising
100002046,4249.0,1,1394.96,1,1,1,111,3,Can't Loose Them
100002047,4249.0,1,6615.0,1,1,2,112,4,Champions
100002048,4249.0,1,6097.5,1,1,2,112,4,Champions
100002054,4244.0,1,6480.0,1,1,2,112,4,Champions
100002065,2943.0,1,9952.0,1,1,3,113,5,Loyal
100002070,4228.0,1,1313.98,1,1,1,111,3,Can't Loose Them
100002075,4228.0,2,10845.0,1,2,3,123,6,Potential
100002077,2597.0,6,23903.43,1,4,4,144,9,Require Activation
100002079,4223.0,5,20456.0,1,3,4,134,8,Needs Attention
100002081,4223.0,1,6345.0,1,1,2,112,4,Champions
100002082,3706.0,3,4339.2,1,3,2,132,6,Potential
100002089,275.0,5,12817.0,4,3,3,433,10,Require Activation
100002092,4182.0,1,1935.0,1,1,1,111,3,Can't Loose Them
100002095,4212.0,3,3684.37,1,3,2,132,6,Potential
100002096,4217.0,1,4200.0,1,1,2,112,4,Champions
100002099,4214.0,1,11135.0,1,1,3,113,5,Loyal
100002100,4213.0,1,13540.02,1,1,3,113,5,Loyal
100002105,3522.0,5,5994.450000000001,1,3,2,132,6,Potential
100002109,4200.0,2,17216.0,1,2,4,124,7,Promising
100002110,2678.0,4,7396.2,1,3,3,133,7,Promising
100002111,4202.0,2,6836.4,1,2,2,122,5,Loyal
100002114,4201.0,1,1422.75,1,1,1,111,3,Can't Loose Them
100002120,4200.0,1,5390.0,1,1,2,112,4,Champions
100002124,4061.0,1,1655.61,1,1,1,111,3,Can't Loose Them
100002129,1270.0,4,19649.5,3,3,4,334,10,Require Activation
100002131,4198.0,1,4450.12,1,1,2,112,4,Champions
100002134,4196.0,1,5206.0,1,1,2,112,4,Champions
100002138,4194.0,2,6838.200000000001,1,2,2,122,5,Loyal
100002139,4154.0,4,6660.02,1,3,2,132,6,Potential
100002141,4072.0,1,700.0,1,1,1,111,3,Can't Loose Them
100002142,4193.0,1,5681.1,1,1,2,112,4,Champions
100002145,3934.0,3,10576.0,1,3,3,133,7,Promising
100002149,4190.0,3,6622.5199999999995,1,3,2,132,6,Potential
100002150,4110.0,3,12301.01,1,3,3,133,7,Promising
100002151,4190.0,1,6643.6,1,1,2,112,4,Champions
100002154,4188.0,1,0.0,1,1,1,111,3,Can't Loose Them
100002155,4188.0,2,1845.0,1,2,1,121,4,Champions
100002157,4189.0,1,7690.0,1,1,3,113,5,Loyal
100002159,2998.0,6,3372.68,1,4,2,142,7,Promising
100002160,4186.0,1,9531.94,1,1,3,113,5,Loyal
100002162,4135.0,1,4183.16,1,1,2,112,4,Champions
100002167,4179.0,1,16380.0,1,1,4,114,6,Potential
100002168,4179.0,1,4592.0,1,1,2,112,4,Champions
100002169,4177.0,1,3634.2,1,1,2,112,4,Champions
100002170,2821.0,4,3291.27,1,3,2,132,6,Potential
100002172,4179.0,1,10000.0,1,1,3,113,5,Loyal
100002173,908.0,1,6081.75,3,1,2,312,6,Potential
100002175,4140.0,3,20686.62,1,3,4,134,8,Needs Attention
100002176,4170.0,1,839.0,1,1,1,111,3,Can't Loose Them
100002181,837.0,4,14533.2,3,3,3,333,9,Require Activation
100002182,4091.0,2,2590.17,1,2,1,121,4,Champions
100002184,3836.0,1,2949.25,1,1,1,111,3,Can't Loose Them
100002187,4164.0,1,3092.31,1,1,2,112,4,Champions
100002189,4162.0,1,5430.0,1,1,2,112,4,Champions
100002190,4072.0,2,6553.6,1,2,2,122,5,Loyal
100002194,3890.0,1,5987.8,1,1,2,112,4,Champions
100002198,3949.0,1,1955.0,1,1,1,111,3,Can't Loose Them
100002201,4155.0,1,2622.31,1,1,1,111,3,Can't Loose Them
100002202,965.0,3,7327.0,3,3,2,332,8,Needs Attention
100002205,4152.0,1,1291.5,1,1,1,111,3,Can't Loose Them
100002206,4149.0,1,3813.5,1,1,2,112,4,Champions
100002209,4146.0,2,2758.93,1,2,1,121,4,Champions
100002210,4146.0,1,6505.0,1,1,2,112,4,Champions
100002217,4142.0,1,1445.4,1,1,1,111,3,Can't Loose Them
100002221,4067.0,4,22978.329999999998,1,3,4,134,8,Needs Attention
100002229,4133.0,1,6066.0,1,1,2,112,4,Champions
100002230,1930.0,1,61.2,2,1,1,211,4,Champions
100002231,4133.0,3,3056.5800000000004,1,3,1,131,5,Loyal
100002233,3887.0,2,8533.720000000001,1,2,3,123,6,Potential
100002236,4128.0,1,223.2,1,1,1,111,3,Can't Loose Them
100002237,4002.0,2,3145.0,1,2,2,122,5,Loyal
100002241,4124.0,1,6496.0,1,1,2,112,4,Champions
100002245,3550.0,8,19128.15,1,4,4,144,9,Require Activation
100002252,4119.0,2,2150.88,1,2,1,121,4,Champions
100002255,4103.0,1,1547.0,1,1,1,111,3,Can't Loose Them
100002256,4076.0,1,4241.7,1,1,2,112,4,Champions
100002257,4074.0,2,4473.6,1,2,2,122,5,Loyal
100002261,4115.0,1,6136.0,1,1,2,112,4,Champions
100002264,4017.0,1,270.99,1,1,1,111,3,Can't Loose Them
100002269,4109.0,1,1868.52,1,1,1,111,3,Can't Loose Them
100002271,3374.0,2,2600.0,1,2,1,121,4,Champions
100002272,4103.0,1,0.0,1,1,1,111,3,Can't Loose Them
100002280,844.0,5,25057.1,3,3,4,334,10,Require Activation
100002289,3873.0,1,942.47,1,1,1,111,3,Can't Loose Them
100002293,4081.0,1,5461.14,1,1,2,112,4,Champions
100002297,3898.0,1,3391.93,1,1,2,112,4,Champions
100002300,4067.0,1,1344.25,1,1,1,111,3,Can't Loose Them
100002305,4076.0,1,1776.0,1,1,1,111,3,Can't Loose Them
100002307,4074.0,1,4178.87,1,1,2,112,4,Champions
100002308,3924.0,2,4031.0,1,2,2,122,5,Loyal
100002310,4074.0,1,0.0,1,1,1,111,3,Can't Loose Them
100002311,4072.0,1,1005.55,1,1,1,111,3,Can't Loose Them
100002318,4059.0,4,18393.29,1,3,4,134,8,Needs Attention
100002320,4070.0,1,4200.0,1,1,2,112,4,Champions
100002322,4070.0,3,27486.0,1,3,4,134,8,Needs Attention
100002325,4049.0,3,7734.54,1,3,3,133,7,Promising
100002328,4067.0,1,1971.77,1,1,1,111,3,Can't Loose Them
100002334,4067.0,5,10507.37,1,3,3,133,7,Promising
100002335,4063.0,1,0.0,1,1,1,111,3,Can't Loose Them
100002343,3961.0,2,5329.0,1,2,2,122,5,Loyal
100002345,4059.0,1,3972.08,1,1,2,112,4,Champions
100002350,4057.0,1,0.0,1,1,1,111,3,Can't Loose Them
100002352,3355.0,4,5776.93,1,3,2,132,6,Potential
100002353,4048.0,3,16724.5,1,3,4,134,8,Needs Attention
100002357,4055.0,1,0.0,1,1,1,111,3,Can't Loose Them
100002359,4054.0,1,0.0,1,1,1,111,3,Can't Loose Them
100002360,3423.0,4,18196.64,1,3,4,134,8,Needs Attention
100002361,4053.0,2,2680.01,1,2,1,121,4,Champions
100002367,3910.0,4,33197.06,1,3,4,134,8,Needs Attention
100002368,4047.0,3,764.0,1,3,1,131,5,Loyal
100002369,4005.0,2,10125.310000000001,1,2,3,123,6,Potential
100002372,4044.0,1,3945.15,1,1,2,112,4,Champions
100002376,4043.0,4,0.0,1,3,1,131,5,Loyal
100002378,3671.0,2,6984.0,1,2,2,122,5,Loyal
100002379,2599.0,1,0.0,1,1,1,111,3,Can't Loose Them
100002385,3991.0,2,3900.0,1,2,2,122,5,Loyal
100002393,1204.0,3,7821.8,3,3,3,333,9,Require Activation
100002394,1603.0,45,137701.82,2,4,4,244,10,Require Activation
100002397,4032.0,1,4582.24,1,1,2,112,4,Champions
100002398,4032.0,1,1983.0,1,1,1,111,3,Can't Loose Them
100002401,3830.0,4,11740.61,1,3,3,133,7,Promising
100002404,4026.0,1,1552.0,1,1,1,111,3,Can't Loose Them
100002407,3575.0,1,2326.22,1,1,1,111,3,Can't Loose Them
100002408,4020.0,1,3430.8,1,1,2,112,4,Champions
100002410,3977.0,8,33514.91,1,4,4,144,9,Require Activation
100002412,4017.0,1,5137.34,1,1,2,112,4,Champions
100002413,4016.0,1,3494.88,1,1,2,112,4,Champions
100002414,333.0,15,49803.8,4,4,4,444,12,Require Activation
100002421,3386.0,2,5532.0,1,2,2,122,5,Loyal
100002422,4006.0,1,105.0,1,1,1,111,3,Can't Loose Them
100002426,4005.0,3,14901.669999999998,1,3,3,133,7,Promising
100002427,3997.0,1,6625.68,1,1,2,112,4,Champions
100002428,611.0,2,5436.4,3,2,2,322,7,Promising
100002430,4004.0,1,3209.16,1,1,2,112,4,Champions
100002431,959.0,1,4114.0,3,1,2,312,6,Potential
100002434,4003.0,1,3646.4,1,1,2,112,4,Champions
100002435,4003.0,1,1734.0,1,1,1,111,3,Can't Loose Them
100002436,4002.0,1,4596.0,1,1,2,112,4,Champions
100002439,4002.0,1,9205.5,1,1,3,113,5,Loyal
100002447,3292.0,1,108.0,1,1,1,111,3,Can't Loose Them
100002450,1947.0,4,12791.1,2,3,3,233,8,Needs Attention
100002452,3993.0,1,2463.0,1,1,1,111,3,Can't Loose Them
100002454,3980.0,4,7159.04,1,3,2,132,6,Potential
100002459,1025.0,2,5265.75,3,2,2,322,7,Promising
100002462,3986.0,1,6468.0,1,1,2,112,4,Champions
100002467,3986.0,1,0.0,1,1,1,111,3,Can't Loose Them
100002471,3895.0,2,2868.0,1,2,1,121,4,Champions
100002472,3979.0,1,2182.5,1,1,1,111,3,Can't Loose Them
100002478,2077.0,2,3800.0,2,2,2,222,6,Potential
100002481,3973.0,1,4054.5,1,1,2,112,4,Champions
100002482,2235.0,1,6141.25,2,1,2,212,5,Loyal
100002484,3889.0,5,12904.78,1,3,3,133,7,Promising
100002486,3971.0,1,8000.0,1,1,3,113,5,Loyal
100002489,3962.0,5,8594.349999999999,1,3,3,133,7,Promising
100002495,3965.0,1,3237.6,1,1,2,112,4,Champions
100002504,1822.0,3,1936.8000000000002,2,3,1,231,6,Potential
100002505,3962.0,1,4738.8,1,1,2,112,4,Champions
100002506,3962.0,1,3500.0,1,1,2,112,4,Champions
100002507,3962.0,1,1293.7,1,1,1,111,3,Can't Loose Them
100002510,1311.0,1,1475.0,3,1,1,311,5,Loyal
100002515,3927.0,1,3564.78,1,1,2,112,4,Champions
100002517,3957.0,1,4042.4,1,1,2,112,4,Champions
100002526,3953.0,1,5606.6,1,1,2,112,4,Champions
100002534,3951.0,1,6749.6,1,1,2,112,4,Champions
100002538,255.0,15,75734.16,4,4,4,444,12,Require Activation
100002540,3816.0,2,11029.96,1,2,3,123,6,Potential
100002541,480.0,12,34452.5,4,4,4,444,12,Require Activation
100002544,3437.0,6,26860.0,1,4,4,144,9,Require Activation
100002547,3948.0,1,385.9,1,1,1,111,3,Can't Loose Them
100002548,3947.0,1,2877.6,1,1,1,111,3,Can't Loose Them
100002552,3947.0,1,0.0,1,1,1,111,3,Can't Loose Them
100002555,3534.0,1,363.22,1,1,1,111,3,Can't Loose Them
100002557,3945.0,1,3623.83,1,1,2,112,4,Champions
100002561,3962.0,1,216.0,1,1,1,111,3,Can't Loose Them
100002566,3941.0,1,0.0,1,1,1,111,3,Can't Loose Them
100002569,3940.0,2,7587.2,1,2,3,123,6,Potential
100002570,3940.0,1,3236.02,1,1,2,112,4,Champions
100002572,3018.0,7,13645.83,1,4,3,143,8,Needs Attention
100002577,3938.0,1,7216.0,1,1,2,112,4,Champions
100002578,3938.0,2,9892.0,1,2,3,123,6,Potential
100002584,3936.0,1,9950.0,1,1,3,113,5,Loyal
100002591,3935.0,1,4530.0,1,1,2,112,4,Champions
100002594,3937.0,2,461.52,1,2,1,121,4,Champions
100002603,690.0,2,3310.0,3,2,2,322,7,Promising
100002605,2830.0,2,0.0,1,2,1,121,4,Champions
100002606,1261.0,10,13641.4,3,4,3,343,10,Require Activation
100002612,3895.0,1,1644.24,1,1,1,111,3,Can't Loose Them
100002617,3097.0,6,4213.73,1,4,2,142,7,Promising
100002618,3902.0,1,3688.0,1,1,2,112,4,Champions
100002620,3835.0,2,2002.6,1,2,1,121,4,Champions
100002621,3920.0,1,6347.72,1,1,2,112,4,Champions
100002622,3920.0,1,0.0,1,1,1,111,3,Can't Loose Them
100002625,1075.0,1,4816.0,3,1,2,312,6,Potential
100002628,3918.0,1,2180.77,1,1,1,111,3,Can't Loose Them
100002630,3916.0,2,10342.8,1,2,3,123,6,Potential
100002632,3916.0,1,9075.75,1,1,3,113,5,Loyal
100002642,2933.0,4,1998.0,1,3,1,131,5,Loyal
100002648,2849.0,1,146.4,1,1,1,111,3,Can't Loose Them
100002650,2000.0,3,5214.75,2,3,2,232,7,Promising
100002652,3858.0,1,2930.4,1,1,1,111,3,Can't Loose Them
100002653,1774.0,5,5036.56,2,3,2,232,7,Promising
100002655,3903.0,1,5571.96,1,1,2,112,4,Champions
100002662,3901.0,2,2321.1499999999996,1,2,1,121,4,Champions
100002669,3899.0,1,819.0,1,1,1,111,3,Can't Loose Them
100002671,845.0,6,18943.25,3,4,4,344,11,Require Activation
100002672,3898.0,1,2721.59,1,1,1,111,3,Can't Loose Them
100002673,3894.0,2,4014.0,1,2,2,122,5,Loyal
100002677,3896.0,7,10676.95,1,4,3,143,8,Needs Attention
100002678,1912.0,17,56819.409999999996,2,4,4,244,10,Require Activation
100002681,3879.0,1,884.0,1,1,1,111,3,Can't Loose Them
100002682,229.0,6,29770.0,4,4,4,444,12,Require Activation
100002683,3892.0,1,2472.0,1,1,1,111,3,Can't Loose Them
100002692,3889.0,1,1540.0,1,1,1,111,3,Can't Loose Them
100002695,1439.0,4,7094.1,2,3,2,232,7,Promising
100002696,3889.0,1,792.0,1,1,1,111,3,Can't Loose Them
100002699,3888.0,1,3426.31,1,1,2,112,4,Champions
100002700,3887.0,1,3855.69,1,1,2,112,4,Champions
100002703,3886.0,1,1921.0,1,1,1,111,3,Can't Loose Them
100002708,2947.0,4,9006.8,1,3,3,133,7,Promising
100002710,3885.0,2,7997.98,1,2,3,123,6,Potential
100002713,3886.0,1,3945.0,1,1,2,112,4,Champions
100002717,3776.0,1,1008.0,1,1,1,111,3,Can't Loose Them
100002723,3879.0,1,0.0,1,1,1,111,3,Can't Loose Them
100002725,3879.0,1,215.2,1,1,1,111,3,Can't Loose Them
100002726,3878.0,1,0.0,1,1,1,111,3,Can't Loose Them
100002727,3877.0,1,3809.46,1,1,2,112,4,Champions
100002728,3829.0,1,320.0,1,1,1,111,3,Can't Loose Them
100002733,3483.0,1,2503.2,1,1,1,111,3,Can't Loose Them
100002745,3861.0,1,1088.0,1,1,1,111,3,Can't Loose Them
100002748,3490.0,4,12492.0,1,3,3,133,7,Promising
100002751,3861.0,3,867.5,1,3,1,131,5,Loyal
100002752,3855.0,2,3100.8,1,2,2,122,5,Loyal
100002764,3835.0,1,436.64,1,1,1,111,3,Can't Loose Them
100002766,3848.0,1,6582.6,1,1,2,112,4,Champions
100002767,3848.0,3,5774.9,1,3,2,132,6,Potential
100002768,300.0,4,21782.72,4,3,4,434,11,Require Activation
100002770,3848.0,1,3637.57,1,1,2,112,4,Champions
100002771,3829.0,6,7547.7,1,4,3,143,8,Needs Attention
100002772,3694.0,2,942.99,1,2,1,121,4,Champions
100002775,3771.0,7,24061.949999999997,1,4,4,144,9,Require Activation
100002776,3293.0,3,6764.7300000000005,1,3,2,132,6,Potential
100002777,974.0,4,7001.96,3,3,2,332,8,Needs Attention
100002779,3836.0,2,20979.2,1,2,4,124,7,Promising
100002781,3431.0,1,398.24,1,1,1,111,3,Can't Loose Them
100002783,3836.0,3,12995.19,1,3,3,133,7,Promising
100002787,591.0,3,11827.74,3,3,3,333,9,Require Activation
100002792,3828.0,1,3577.82,1,1,2,112,4,Champions
100002793,3832.0,1,5206.08,1,1,2,112,4,Champions
100002794,3827.0,2,8988.0,1,2,3,123,6,Potential
100002797,3628.0,1,2427.78,1,1,1,111,3,Can't Loose Them
100002798,3724.0,4,12449.420000000002,1,3,3,133,7,Promising
100002801,3830.0,1,6115.75,1,1,2,112,4,Champions
100002802,3824.0,1,1223.4,1,1,1,111,3,Can't Loose Them
100002805,3830.0,1,6171.85,1,1,2,112,4,Champions
100002806,2740.0,1,4098.57,1,1,2,112,4,Champions
100002807,3829.0,1,3463.75,1,1,2,112,4,Champions
100002808,3829.0,2,2866.65,1,2,1,121,4,Champions
100002812,3828.0,1,4302.7,1,1,2,112,4,Champions
100002817,3824.0,1,14002.9,1,1,3,113,5,Loyal
100002819,3822.0,2,0.0,1,2,1,121,4,Champions
100002820,3824.0,1,841.92,1,1,1,111,3,Can't Loose Them
100002821,428.0,7,20381.75,4,4,4,444,12,Require Activation
100002822,3629.0,2,9809.85,1,2,3,123,6,Potential
100002824,3817.0,1,0.0,1,1,1,111,3,Can't Loose Them
100002826,3740.0,1,1115.0,1,1,1,111,3,Can't Loose Them
100002827,3611.0,2,6972.0,1,2,2,122,5,Loyal
100002831,3812.0,1,6971.26,1,1,2,112,4,Champions
100002840,3806.0,1,240.0,1,1,1,111,3,Can't Loose Them
100002847,3801.0,1,4703.74,1,1,2,112,4,Champions
100002849,3800.0,1,3780.96,1,1,2,112,4,Champions
100002852,2175.0,5,5907.139999999999,2,3,2,232,7,Promising
100002853,989.0,3,12642.400000000001,3,3,3,333,9,Require Activation
100002855,3791.0,1,4508.0,1,1,2,112,4,Champions
100002866,3784.0,1,5836.8,1,1,2,112,4,Champions
100002867,3787.0,2,4838.16,1,2,2,122,5,Loyal
100002879,3127.0,9,28742.129999999997,1,4,4,144,9,Require Activation
100002887,1402.0,4,17169.15,2,3,4,234,9,Require Activation
100002888,3766.0,2,6191.1,1,2,2,122,5,Loyal
100002893,3740.0,2,8434.0,1,2,3,123,6,Potential
100002896,3767.0,1,2521.13,1,1,1,111,3,Can't Loose Them
100002897,3765.0,1,2548.8,1,1,1,111,3,Can't Loose Them
100002898,2597.0,3,6595.8,1,3,2,132,6,Potential
100002901,3711.0,4,3075.52,1,3,1,131,5,Loyal
100002903,502.0,4,10948.0,4,3,3,433,10,Require Activation
100002904,1393.0,10,9222.5,2,4,3,243,9,Require Activation
100002905,3757.0,1,1676.0,1,1,1,111,3,Can't Loose Them
100002908,3750.0,1,4141.6,1,1,2,112,4,Champions
100002909,3757.0,1,0.0,1,1,1,111,3,Can't Loose Them
100002911,2369.0,1,3718.75,2,1,2,212,5,Loyal
100002913,3757.0,1,1616.4,1,1,1,111,3,Can't Loose Them
100002915,3752.0,1,3746.61,1,1,2,112,4,Champions
100002916,2127.0,2,1845.0,2,2,1,221,5,Loyal
100002917,3695.0,1,4438.8,1,1,2,112,4,Champions
100002922,3757.0,1,15723.0,1,1,4,114,6,Potential
100002927,3747.0,6,33773.090000000004,1,4,4,144,9,Require Activation
100002930,3746.0,1,3714.12,1,1,2,112,4,Champions
100002933,3697.0,2,4240.0,1,2,2,122,5,Loyal
100002934,3743.0,2,7204.8,1,2,2,122,5,Loyal
100002936,3685.0,1,4751.1,1,1,2,112,4,Champions
100002937,674.0,2,4433.6,3,2,2,322,7,Promising
100002941,3733.0,2,4068.57,1,2,2,122,5,Loyal
100002944,1354.0,2,5976.15,2,2,2,222,6,Potential
100002947,3720.0,2,3217.0,1,2,2,122,5,Loyal
100002948,3507.0,7,22118.11,1,4,4,144,9,Require Activation
100002957,2373.0,2,10343.060000000001,2,2,3,223,7,Promising
100002968,3710.0,1,5659.41,1,1,2,112,4,Champions
100002970,3571.0,1,1312.88,1,1,1,111,3,Can't Loose Them
100002971,3702.0,3,15980.0,1,3,4,134,8,Needs Attention
100002973,3709.0,1,2988.6,1,1,1,111,3,Can't Loose Them
